il,ilce,okul_adi,kurum_kodu,okul_turu,web_sitesi,adres,telefon,harita,cekim_tarihi
Adana,Ceyhan,Tekfen Vakfı Özel Eğitim Uygulama Okulu I. Kademe,752973,Özel Eğitim Kurumu,https://tekfenvakfioeum1.meb.k12.tr,,,https://tekfenvakfioeum1.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Tekfen Vakfı Özel Eğitim Uygulama Okulu II. Kademe,752974,Özel Eğitim Kurumu,https://tekfenvakfioeum2.meb.k12.tr,,,https://tekfenvakfioeum2.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Toktamış İlkokulu,731539,İlkokul,https://toktamisilkokulu.meb.k12.tr,,,https://toktamisilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Toros Tarım Anadolu Lisesi,972769,Anadolu Lisesi,https://torostarimanadolulisesi.meb.k12.tr,,,https://torostarimanadolulisesi.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Toros Tarım Ortaokulu,731717,Ortaokul,https://torostarimortaokulu.meb.k12.tr,,,https://torostarimortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Toros Tarım İlkokulu,789621,İlkokul,https://torostarimilkokulu.meb.k12.tr,,,https://torostarimilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Yaltır Kardeşler Kız Mesleki ve Teknik Anadolu Lisesi,112255,Mesleki ve Teknik Anadolu Lisesi,https://yaltirkardeslermtal.meb.k12.tr,,,https://yaltirkardeslermtal.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Yaltır Kardeşler Ortaokulu,731764,Ortaokul,https://ceyhanyaltirkardeslerortaokulu.meb.k12.tr,,,https://ceyhanyaltirkardeslerortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Yeşildam Ortaokulu,731769,Ortaokul,https://yesildamortaokulu.meb.k12.tr,,,https://yesildamortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Yeşildam İlkokulu,731770,İlkokul,https://yesildamilkokulu.meb.k12.tr,,,https://yesildamilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Yüksel Dal Anaokulu,765938,Anaokulu,https://yukseldalanaokulu.meb.k12.tr,,,https://yukseldalanaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Zahit Çetin İlkokulu,768508,İlkokul,https://zahitcetinilkokulu.meb.k12.tr,,,https://zahitcetinilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Zerrin Ziya Çetin Anaokulu,767721,Anaokulu,https://ceyhanzerrinziyacetinanaokulu.meb.k12.tr,,,https://ceyhanzerrinziyacetinanaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Çakabey Denizcilik Mesleki ve Teknik Anadolu Lisesi,761480,Mesleki ve Teknik Anadolu Lisesi,https://ceyhancakabeymesleklisesi.meb.k12.tr,,,https://ceyhancakabeymesleklisesi.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Çakaldere İlkokulu,772196,İlkokul,https://772196.meb.k12.tr,,,https://772196.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Çataklı Tatarlı Bakırlı Ortaokulu,731785,Ortaokul,https://catakltatarlbakrlilkretimokulu.meb.k12.tr,,,https://catakltatarlbakrlilkretimokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Çataklı Tatarlı Bakırlı İlkokulu,731786,İlkokul,https://731786.meb.k12.tr,,,https://731786.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Ülkü Halim Gökçedağ İlkokulu,760758,İlkokul,https://ulkuhalimgokcedagilkokulu.meb.k12.tr,,,https://ulkuhalimgokcedagilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,İhsan Demirtaş İlkokulu,731722,İlkokul,https://ihsandemirtasilkokulu.meb.k12.tr,,,https://ihsandemirtasilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,İlbeyli-Beyteks Mesleki ve Teknik Anadolu Lisesi,749393,Mesleki ve Teknik Anadolu Lisesi,https://ilbeylibeytekseml.meb.k12.tr,,,https://ilbeylibeytekseml.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,İsmail-Ayşe Önük Ortaokulu,731702,Ortaokul,https://ismailayseonuk.meb.k12.tr,,,https://ismailayseonuk.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Şaban Üçgül ve Kardeşleri Mesleki ve Teknik Anadolu Lisesi,962412,Mesleki ve Teknik Anadolu Lisesi,https://ceyhansaglikmesleklisesi.meb.k12.tr,,,https://ceyhansaglikmesleklisesi.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Şadiye Mustafa Caf Ortaokulu,759775,Ortaokul,https://sadiyemustafacafortaokulu.meb.k12.tr,,,https://sadiyemustafacafortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Şehit Adnan Sürücü Ortaokulu,731300,Ortaokul,https://752909.meb.k12.tr,,,https://752909.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Şehit Ertan Sevim Ortaokulu,759774,Ortaokul,https://sehitertansevimortaokulu.meb.k12.tr,,,https://sehitertansevimortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Şehit Fehmi Koç İlkokulu,731772,İlkokul,https://sehitfehmikocilkokulu.meb.k12.tr,,,https://sehitfehmikocilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Şehit Hüseyin Birimen Ortaokulu,731779,Ortaokul,https://sehithuseyinbirimenortaokulu.meb.k12.tr,,,https://sehithuseyinbirimenortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Şehit Süleyman Çakır Anaokulu,966200,Anaokulu,https://ceyhansehitsuleymancakir.meb.k12.tr,,,https://ceyhansehitsuleymancakir.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Şehit Zeynep Sağır Anadolu Lisesi,762130,Anadolu Lisesi,https://szeynepsagiral.meb.k12.tr,,,https://szeynepsagiral.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Şehit İsa Çiçek İlkokulu,731711,İlkokul,https://sehitisacicekilkokulu.meb.k12.tr,,,https://sehitisacicekilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Ceyhan,Şerife Topal Anaokulu,970381,Anaokulu,https://serifetopalanaokulu.meb.k12.tr,,,https://serifetopalanaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Ali Kuşçu İlkokulu,757420,İlkokul,https://fekealikuscuilkokulu.meb.k12.tr,,,https://fekealikuscuilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Bahçecik İlkokulu,720650,İlkokul,https://bahcecikilkokulu01.meb.k12.tr,,,https://bahcecikilkokulu01.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,FEKE Öğretmenevi ve Akşam Sanat Okulu,970990,Öğretmenevi,https://970990.meb.k12.tr,,,https://970990.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Feke Halk Eğitimi Merkezi,112434,Halk Eğitimi Merkezi,https://fekehem.meb.k12.tr,,,https://fekehem.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Feke İmam Hatip Ortaokulu,719764,İmam Hatip Ortaokulu,https://fekeimamhatip.meb.k12.tr,,,https://fekeimamhatip.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Feke Şehit Yeter Şener Anadolu İmam Hatip Lisesi,971532,Anadolu İmam Hatip Lisesi,https://fekeanadoluihl.meb.k12.tr,,,https://fekeanadoluihl.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Gaffaruşağı İlkokulu,772107,İlkokul,https://772107.meb.k12.tr,,,https://772107.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Gedikli İlkokulu,771016,İlkokul,https://fekegedikliilkokulu.meb.k12.tr,,,https://fekegedikliilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Gürümze İlkokulu,730872,İlkokul,https://gurumzeilkokulu.meb.k12.tr,,,https://gurumzeilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Hıdıruşağı İlkokulu,772108,İlkokul,https://772108.meb.k12.tr,,,https://772108.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Kaleyüzü İlkokulu,721069,İlkokul,https://fekekaleyuzu.meb.k12.tr,,,https://fekekaleyuzu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Karacaoğlan Ortaokulu,719532,Ortaokul,https://fekekaracaoglan.meb.k12.tr,,,https://fekekaracaoglan.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Karacaoğlan İlkokulu,719544,İlkokul,https://fekekaracaoglanilkokulu.meb.k12.tr,,,https://fekekaracaoglanilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Kovukçınar İlkokulu,738350,İlkokul,https://kovuknarilkokulu.meb.k12.tr,,,https://kovuknarilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Kırıkuşağı İlkokulu,720931,İlkokul,https://fekekirikusagi.meb.k12.tr,,,https://fekekirikusagi.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Lütfiye Ayşe Baytok Yatılı Bölge Ortaokulu,747967,Ortaokul,https://fekelutfiyeaysebaytok.meb.k12.tr,,,https://fekelutfiyeaysebaytok.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Mansurlu İnderesi İlkokulu,774889,İlkokul,https://774889.meb.k12.tr,,,https://774889.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Musalar İlkokulu,738404,İlkokul,https://fekemusalarilkokulu.meb.k12.tr,,,https://fekemusalarilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Ormancık İlkokulu,721431,İlkokul,https://fekeormancikilkokulu.meb.k12.tr,,,https://fekeormancikilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Ormancık Şehit Eren Kızıldağ Ortaokulu,721424,Ortaokul,https://ormancikortaokulu.meb.k12.tr,,,https://ormancikortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Oruçlu Ortaokulu,721644,Ortaokul,https://orucluortaokulu.meb.k12.tr,,,https://orucluortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Oruçlu İlkokulu,721653,İlkokul,https://fekeoruclu.meb.k12.tr,,,https://fekeoruclu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Paşalı Şehit Mustafa Akgül Ortaokulu,758850,Ortaokul,https://fekepasali.meb.k12.tr,,,https://fekepasali.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Süphandere Ortaokulu,721771,Ortaokul,https://fekesuphandereortaokulu.meb.k12.tr,,,https://fekesuphandereortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Süphandere İlkokulu,721787,İlkokul,https://fekesuphandere.meb.k12.tr,,,https://fekesuphandere.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Tokmanaklı İlkokulu,738223,İlkokul,https://tokmanakli.meb.k12.tr,,,https://tokmanakli.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Çandırlar Bekirhacılı İlkokulu,773305,İlkokul,https://773305.meb.k12.tr,,,https://773305.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Çandırlar İlkokulu,720560,İlkokul,https://fekecandirlar.meb.k12.tr,,,https://fekecandirlar.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Şahmuratlı İlkokulu,721844,İlkokul,https://fekesahmuratliilkokulu.meb.k12.tr,,,https://fekesahmuratliilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Feke,Şehit Koray Özel Anadolu Lisesi,112422,Anadolu Lisesi,https://sehitkorayozelanadolulisesi.meb.k12.tr,,,https://sehitkorayozelanadolulisesi.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,1 Nisan Yatılı Bölge Ortaokulu,747949,Ortaokul,https://1nisanybo.meb.k12.tr,,,https://1nisanybo.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Atatürk Ortaokulu,746214,Ortaokul,https://karaisaliataturkortaokulu.meb.k12.tr,,,https://karaisaliataturkortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Bekirli İlkokulu,467386,İlkokul,https://bekirli.meb.k12.tr,,,https://bekirli.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Beydemir Ortaokulu,740544,Ortaokul,https://beydemirortaokulu.meb.k12.tr,,,https://beydemirortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Beydemir İlkokulu,313072,İlkokul,https://beydemirilkokulu.meb.k12.tr,,,https://beydemirilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Cumhuriyet İlkokulu,741223,İlkokul,https://karaisalicumhuriyetio.meb.k12.tr,,,https://karaisalicumhuriyetio.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Etekli Erkeğin Şehit Fatih Yılmaz Ortaokulu,740582,Ortaokul,https://eesfyoo.meb.k12.tr,,,https://eesfyoo.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Etekli Erkeğin Şehit Fatih Yılmaz İlkokulu,740565,İlkokul,https://eesfyio.meb.k12.tr,,,https://eesfyio.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Eğlence Şehitler Ortaokulu,740587,Ortaokul,https://eglencesehitlerortaokulu.meb.k12.tr,,,https://eglencesehitlerortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Eğlence Şehitler İlkokulu,740590,İlkokul,https://eglencesehitlerilkokulu.meb.k12.tr,,,https://eglencesehitlerilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Hacılı Şehit Ali Gümüştop İlkokulu,741360,İlkokul,https://hacilisagilkokulu.meb.k12.tr,,,https://hacilisagilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Karaisalı Anadolu Lisesi,750653,Anadolu Lisesi,https://karaisalianadolulisesi.meb.k12.tr,,,https://karaisalianadolulisesi.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Karaisalı Anaokulu,972036,Anaokulu,https://karaisalianaokulu.meb.k12.tr,,,https://karaisalianaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Karaisalı Halk Eğitimi Merkezi,112828,Halk Eğitimi Merkezi,https://karaisalihem.meb.k12.tr,,,https://karaisalihem.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Karaisalı Mesleki ve Teknik Anadolu Lisesi,962410,Mesleki ve Teknik Anadolu Lisesi,https://karaisalisml.meb.k12.tr,,,https://karaisalisml.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Karaçobanoğulları İlkokulu,740552,İlkokul,https://karacobanogullariilkokulu.meb.k12.tr,,,https://karacobanogullariilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Kırıklı İlkokulu,466116,İlkokul,https://kirikli.meb.k12.tr,,,https://kirikli.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Çakallı İlkokulu,741248,İlkokul,https://karaisalicakalliilkokulu.meb.k12.tr,,,https://karaisalicakalliilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Çatalan Ortaokulu,740561,Ortaokul,https://catalanortaokulu.meb.k12.tr,,,https://catalanortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Çatalan İlkokulu,740575,İlkokul,https://catalanilkokulu.meb.k12.tr,,,https://catalanilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Çukur Ortaokulu,740593,Ortaokul,https://cukurortaokulu.meb.k12.tr,,,https://cukurortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Çukur İlkokulu,740595,İlkokul,https://cukurilkokulu.meb.k12.tr,,,https://cukurilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Ömer Nasuhi Bilmen Anadolu İmam Hatip Lisesi,112816,Anadolu İmam Hatip Lisesi,https://karaisaliihl.meb.k12.tr,,,https://karaisaliihl.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karaisalı,Şehit Mehmet Çalışkan İlkokulu,741375,İlkokul,https://smcaliskanilkokulu.meb.k12.tr,,,https://smcaliskanilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Adalı İlkokulu,466905,İlkokul,https://karatasadali.meb.k12.tr,,,https://karatasadali.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Ataköy İlkokulu,466070,İlkokul,https://karatasatakoy.meb.k12.tr,,,https://karatasatakoy.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Atatürk İlkokulu,466189,İlkokul,https://karatasataturk.meb.k12.tr,,,https://karatasataturk.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Bahçe Ortaokulu,740118,Ortaokul,https://bahceortaokulu.meb.k12.tr,,,https://bahceortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Bahçe İlkokulu,443597,İlkokul,https://bahce01.meb.k12.tr,,,https://bahce01.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Bebeli İlkokulu,742168,İlkokul,https://bebeliilkokulu.meb.k12.tr,,,https://bebeliilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Cumhuriyet İlkokulu,740139,İlkokul,https://karatascumhuriyet.meb.k12.tr,,,https://karatascumhuriyet.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Damlapınar İlkokulu,965276,İlkokul,https://karatasdamlapinar.meb.k12.tr,,,https://karatasdamlapinar.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Hacı Şerafettin Işık Anadolu Lisesi,972585,Anadolu Lisesi,https://karatashsial.meb.k12.tr,,,https://karatashsial.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Hasırağcı İlkokulu,465865,İlkokul,https://hasiragaci.meb.k12.tr,,,https://hasiragaci.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,KARATAŞ İLKOKULU,768440,İlkokul,https://adanakaratasilkokulu.meb.k12.tr,,,https://adanakaratasilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Kapı İlkokulu,466523,İlkokul,https://karataskapi.meb.k12.tr,,,https://karataskapi.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Karagöçer İlkokulu,766725,İlkokul,https://karagocerilkokulu.meb.k12.tr,,,https://karagocerilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Karataş Anaokulu,965603,Anaokulu,https://karatasanaokulu.meb.k12.tr,,,https://karatasanaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Karataş Bilim ve Sanat Merkezi,768945,Bilim ve Sanat Merkezi,https://karatasbilsem.meb.k12.tr,,,https://karatasbilsem.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Karataş Borsa İstanbul Çok Programlı Anadolu Lisesi,378095,Çok Programlı Anadolu Lisesi,https://karatasborsaistanbul.meb.k12.tr,,,https://karatasborsaistanbul.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Karataş Halk Eğitimi Merkezi,112889,Halk Eğitimi Merkezi,https://karatashem.meb.k12.tr,,,https://karatashem.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Kesik İlkokulu,466297,İlkokul,https://karataskesik.meb.k12.tr,,,https://karataskesik.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Kırmızıdağ İlkokulu,775962,İlkokul,https://kirmizidagilkokulu.meb.k12.tr,,,https://kirmizidagilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Mehmet Akif Ortaokulu,740110,Ortaokul,https://mehmetakifortaokulu.meb.k12.tr,,,https://mehmetakifortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Oymaklı İlkokulu,874772,İlkokul,https://karatasoymakli.meb.k12.tr,,,https://karatasoymakli.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Sirkenli Ortaokulu,740130,Ortaokul,https://sirkenliortaokulu.meb.k12.tr,,,https://sirkenliortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Sirkenli İlkokulu,466403,İlkokul,https://sirkenli.meb.k12.tr,,,https://sirkenli.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Tabaklar İlkokulu,465804,İlkokul,https://karatastabaklar.meb.k12.tr,,,https://karatastabaklar.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Tevfik Ayser Canbolat Anadolu İmam Hatip Lisesi,767460,Anadolu İmam Hatip Lisesi,https://tacaihl.meb.k12.tr,,,https://tacaihl.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Tuzkuyusu İlkokulu,742180,İlkokul,https://karatastuzkuyusu.meb.k12.tr,,,https://karatastuzkuyusu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Tuzla Ortaokulu,742153,Ortaokul,https://tuzlaortaokulu.meb.k12.tr,,,https://tuzlaortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Tuzla Çok Programlı Anadolu Lisesi,758728,Çok Programlı Anadolu Lisesi,https://tuzlacpl.meb.k12.tr,,,https://tuzlacpl.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Tuzla İlkokulu,443585,İlkokul,https://karatastuzlailkokulu.meb.k12.tr,,,https://karatastuzlailkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Yemişli Ortaokulu,740142,Ortaokul,https://karatasyemisli.meb.k12.tr,,,https://karatasyemisli.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Yemişli İlkokulu,466452,İlkokul,https://yemisli.meb.k12.tr,,,https://yemisli.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Çakırören İlkokulu,771015,İlkokul,https://771015.meb.k12.tr,,,https://771015.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Karataş,Çimeli Benli İlkokulu,465794,İlkokul,https://cimelibenli.meb.k12.tr,,,https://cimelibenli.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,100. Yıl Şehit Serkan Ağca Anaokulu,771503,Anaokulu,https://771503.meb.k12.tr,,,https://771503.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,100. Yıl Şehit Serkan Ağca İlkokulu,468306,İlkokul,https://kozan100yilsehitserkanagca.meb.k12.tr,,,https://kozan100yilsehitserkanagca.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,2 Haziran Ortaokulu,735514,Ortaokul,https://2haziranortaokulu.meb.k12.tr,,,https://2haziranortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,23 Nisan Özel Eğitim Uygulama Okulu I. Kademe,759690,Özel Eğitim Kurumu,https://23nisanoeum.meb.k12.tr,,,https://23nisanoeum.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,23 Nisan Özel Eğitim Uygulama Okulu II. Kademe,759691,Özel Eğitim Kurumu,https://759691.meb.k12.tr,,,https://759691.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,50. Yıl Şehit İbrahim Yüce Anadolu Lisesi,972771,Anadolu Lisesi,https://50yilsehitibrahimyuceal.meb.k12.tr,,,https://50yilsehitibrahimyuceal.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,60. Yıl Şehit Mustafa Akar Ortaokulu,735453,Ortaokul,https://kozan60yilsmustafakarortaokulu.meb.k12.tr,,,https://kozan60yilsmustafakarortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Acarmantaş Ortaokulu,735502,Ortaokul,https://acarmantasortaokulu.meb.k12.tr,,,https://acarmantasortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Acarmantaş İlkokulu,735503,İlkokul,https://acarmantasilkokulu.meb.k12.tr,,,https://acarmantasilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Ahmet Cevdet Çamurdan Ortaokulu,735378,Ortaokul,https://ahmetcevdetcamurdan.meb.k12.tr,,,https://ahmetcevdetcamurdan.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Ahmet Cevdet Çamurdan İlkokulu,735382,İlkokul,https://ahmetcevdetcamurdanilkokulu.meb.k12.tr,,,https://ahmetcevdetcamurdanilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Ahmet Tufan Kalkan Anaokulu,769059,Anaokulu,https://ahmettufankalkananokulu.meb.k12.tr,,,https://ahmettufankalkananokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Akdam Ortaokulu,735373,Ortaokul,https://kozanakdamortaokulu.meb.k12.tr,,,https://kozanakdamortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Akdam İlkokulu,735374,İlkokul,https://kozanakdamilkokulu.meb.k12.tr,,,https://kozanakdamilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Arslanpaşa Şehit Seyfettin Orkun Çil İlkokulu,735451,İlkokul,https://arslanpasa.meb.k12.tr,,,https://arslanpasa.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Atatürk İlkokulu,467803,İlkokul,https://kozanataturk.meb.k12.tr,,,https://kozanataturk.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Aydın Çarçabuk İlkokulu,732546,İlkokul,https://732546.meb.k12.tr,,,https://732546.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Ayşehoca İlkokulu,770970,İlkokul,https://aysehocailkokulu.meb.k12.tr,,,https://aysehocailkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Ağlıboğaz Şehit Murat Özkozanoğlu Ortaokulu,735550,Ortaokul,https://kozanaglibogaz.meb.k12.tr,,,https://kozanaglibogaz.meb.k12.tr/tema/harita.php,2026-08-31
Adana,Kozan,Ağlıboğaz Şehit Murat Özkozanoğlu İlkokulu,735551,İlkokul,https://aglibogazilkokulu.meb.k12.tr,,,https://aglibogazilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
